success  collision  collision_obst   makespan   flowtime    runtime     number
      1          0               0         81        130      0.021          2
      1          0               0        131        214      0.034          2
      1          0               0         71        102      0.019          2
      1          0               0         41         74      0.011          2
      1          0               0        160        268      0.042          2
      1          0               0         81        194      0.029          3
      1          0               0        179        398      0.060          3
      1          0               0         77        179      0.029          3
      1          0               0         43        117      0.015          3
      1          0               0        160        282      0.055          3
      1          0               0         81        218      0.036          4
      1          0               0        179        479      0.076          4
      1          0               0         77        187      0.032          4
      1          0               0        103        220      0.042          4
      1          0               0        160        339      0.069          4
      1          0               0         81        279      0.042          5
      1          0               0        179        513      0.089          5
      1          0               0        152        363      0.081          5
      1          0               0        104        324      0.053          5
      1          0               0        159        480      0.088          5
