success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0        143        535      0.203           8.210                 1.24         10
      1          0               0         81        414      0.317          17.173                 1.18         20
      1          0               0        160       1053      1.296          22.369                 1.35         30
      1          0               0        132        554      0.170           9.409                 1.07         10
      1          0               0        120        727      0.547          13.100                 1.55         20
      1          0               0         97        717      0.872          19.866                 1.52         30
      1          0               0         57        238      0.077           9.053                 1.11         10
      1          0               0         50        271      0.201          16.820                  1.2         20
      1          0               0        158       1092      1.403          21.063                 1.43         30
      1          0               0        104        376      0.157           8.279                 1.23         10
      1          0               0        132        745      0.574          15.795                 1.28         20
      1          0               0        145       1194      1.238          22.234                 1.36         30
      1          0               0         26        125      0.036           8.962                 1.12         10
      1          0               0        100        670      0.384          16.860                 1.19         20
      1          0               0        107       1073      0.945          20.925                 1.44         30
      1          0               0         78        280      0.109           8.436                  1.2         10
      1          0               0        131        634      0.561          14.908                 1.35         20
      1          0               0        224       1380      2.629          18.821                  1.6         30
      1          0               0         56        210      0.077           8.982                 1.12         10
      1          0               0         91        627      0.355          16.352                 1.23         20
      1          0               0        136       1281      1.121          22.537                 1.34         30
      1          0               0        141        616      0.200           8.596                 1.18         10
      1          0               0        135       1053      0.497          17.074                 1.18         20
      1          0               0        149       1576      1.451          18.805                 1.61         30
      1          0               0        154        678      0.222           8.312                 1.21         10
      1          0               0        207       1771      0.790          16.111                 1.25         20
      1          0               0        141        949      1.172          21.546                  1.4         30
      1          0               0         48        204      0.066           8.979                 1.13         10
      1          0               0        156        892      0.622          16.019                 1.26         20
      1          0               0        120       1002      1.021          22.067                 1.36         30
      1          0               0        153        749      0.199           9.307                 1.08         10
      1          0               0        141        730      0.579          14.957                 1.34         20
      1          0               0        117        775      1.394          18.812                  1.6         30
      1          0               0        129        494      0.213           6.233                 1.63         10
      1          0               0        104        815      0.486          12.769                 1.58         20
      1          0               0        101       1037      1.125          16.287                 1.86         30
      1          0               0         83        471      0.114           9.422                 1.07         10
      1          0               0         46        315      0.184          15.957                 1.26         20
      1          0               0         85        565      0.791          19.788                 1.52         30
      1          0               0         99        319      0.127           9.576                 1.05         10
      1          0               0        168        657      0.670          16.179                 1.24         20
      1          0               0        138       1173      1.274          19.587                 1.54         30
      1          0               0        186        665      0.259           8.425                  1.2         10
      1          0               0        184       1226      0.712          16.859                 1.19         20
      1          0               0        163        927      1.260          23.031                 1.31         30
      1          0               0        199        669      0.252           9.563                 1.05         10
      1          0               0         97        420      0.348          17.495                 1.15         20
      1          0               0         60        615      0.525          20.767                 1.45         30
      1          0               0         90        388      0.145           8.178                 1.23         10
      1          0               0        157        897      0.734          14.605                 1.37         20
      1          0               0        226       1525      2.102          20.690                 1.45         30
      1          0               0         62        303      0.109           7.371                 1.38         10
      1          0               0        179       1502      0.807          14.637                 1.37         20
      1          0               0        124       1004      1.142          21.355                 1.41         30
      1          0               0        137        554      0.182           9.314                 1.08         10
      1          0               0        127        624      0.497          16.890                 1.19         20
      1          0               0        213       2055      1.761          21.897                 1.38         30
      1          0               0         94        333      0.133           8.149                 1.24         10
      1          0               0         54        201      0.232          15.500                  1.3         20
      1          0               0        152        998      1.565          18.967                 1.59         30
