success  collision  collision_obst   makespan   flowtime    runtime     mean_groups     mean_groups_size     number
      1          0               0        143        535      0.232           8.210                 1.24         10
      1          0               0         81        414      0.306          17.173                 1.18         20
      1          0               0        160       1053      1.341          22.369                 1.35         30
      1          0               0        132        554      0.169           9.409                 1.07         10
      1          0               0        120        727      0.546          13.100                 1.55         20
      1          0               0         97        717      0.876          19.866                 1.52         30
      1          0               0         57        238      0.077           9.053                 1.11         10
      1          0               0         50        271      0.190          16.820                  1.2         20
      1          0               0        158       1092      1.414          21.063                 1.43         30
      1          0               0        104        376      0.151           8.279                 1.23         10
      1          0               0        132        745      0.519          15.795                 1.28         20
      1          0               0        145       1194      1.237          22.234                 1.36         30
      1          0               0         26        125      0.041           8.962                 1.12         10
      1          0               0        100        670      0.408          16.860                 1.19         20
      1          0               0        107       1073      0.963          20.925                 1.44         30
      1          0               0         78        280      0.112           8.436                  1.2         10
      1          0               0        131        634      0.574          14.908                 1.35         20
      1          0               0        224       1380      2.796          18.821                  1.6         30
      1          0               0         56        210      0.085           8.982                 1.12         10
      1          0               0         91        627      0.360          16.352                 1.23         20
      1          0               0        136       1281      1.149          22.537                 1.34         30
      1          0               0        141        616      0.200           8.596                 1.18         10
      1          0               0        135       1053      0.508          17.074                 1.18         20
      1          0               0        149       1576      1.495          18.805                 1.61         30
      1          0               0        154        678      0.224           8.312                 1.21         10
      1          0               0        207       1771      0.804          16.111                 1.25         20
      1          0               0        141        949      1.207          21.546                  1.4         30
      1          0               0         48        204      0.067           8.979                 1.13         10
      1          0               0        156        892      0.639          16.019                 1.26         20
      1          0               0        120       1002      1.064          22.067                 1.36         30
      1          0               0        153        749      0.208           9.307                 1.08         10
      1          0               0        141        730      0.593          14.957                 1.34         20
      1          0               0        117        775      1.411          18.812                  1.6         30
      1          0               0        129        494      0.220           6.233                 1.63         10
      1          0               0        104        815      0.504          12.769                 1.58         20
      1          0               0        101       1037      1.146          16.287                 1.86         30
      1          0               0         83        471      0.111           9.422                 1.07         10
      1          0               0         46        315      0.181          15.957                 1.26         20
      1          0               0         85        565      0.807          19.788                 1.52         30
      1          0               0         99        319      0.129           9.576                 1.05         10
      1          0               0        168        657      0.656          16.179                 1.24         20
      1          0               0        138       1173      1.295          19.587                 1.54         30
      1          0               0        186        665      0.271           8.425                  1.2         10
      1          0               0        184       1226      0.728          16.859                 1.19         20
      1          0               0        163        927      1.301          23.031                 1.31         30
      1          0               0        199        669      0.259           9.563                 1.05         10
      1          0               0         97        420      0.360          17.495                 1.15         20
      1          0               0         60        615      0.547          20.767                 1.45         30
      1          0               0         90        388      0.126           8.178                 1.23         10
      1          0               0        157        897      0.655          14.605                 1.37         20
      1          0               0        226       1525      1.924          20.690                 1.45         30
      1          0               0         62        303      0.108           7.371                 1.38         10
      1          0               0        179       1502      0.876          14.637                 1.37         20
      1          0               0        124       1004      1.188          21.355                 1.41         30
      1          0               0        137        554      0.211           9.314                 1.08         10
      1          0               0        127        624      0.566          16.890                 1.19         20
      1          0               0        213       2055      1.896          21.897                 1.38         30
      1          0               0         94        333      0.153           8.149                 1.24         10
      1          0               0         54        201      0.239          15.500                  1.3         20
      1          0               0        152        998      1.620          18.967                 1.59         30
